topic	sentence0내일 반품할 노트북이 삼성인지 엘지인지 알려주세요0내일 삼성노트북을 반품할거에요 엘지노트북을 반품할거에요0내일 삼성노트북이랑 엘지노트북 중에 어떤 노트북을 반품하는거에요0혹시 내일 반품할 노트북이 삼성과 엘지 중에 무엇인지 아시나요0내일 노트북 반품이 삼성노트북인지 엘지노트북인지 확인부탁드립니다�립니다
4	칠월에 생일인 남자 아이돌 누구누구 있지
4	너 남자 아이돌 중에 칠월 생일인 사람 누군지 좀 찾아봐줘
4	칠월 생일인 사람 한 번 찾아봐줄래 남자 아이돌 중에서
4	나 남자 아이돌 중에서 칠월 생인 사람 누군지 궁금해
4	케이비에스 채널 번호 몇번인가요
4	채널 중 케이비에스 번호 찾아주세요
4	몇번이었죠 케이비에스 채널 번호가
4	기억이 안나서 그러는데 케이비에스 채널 번호 알려주세요
4	케이비에스 채널 번호를 알고 싶어요
4	케이비에스 채널 번호가 몇번이지
4	채널 중 케이비에스 번호 좀 찾아줘
4	몇번이더라 케이비에스 채널 번호
4	기억이 안나서 그러는데 케이비에스 채널 번호 좀 알려줄래
4	케이비에스 채널 번호를 알고 싶어
4	영화 포토티켓 뽑을 수 있는 기한 중 마지막 날짜 언제죠
4	영화 포토티켓 뽑을 수 있는 마지막 날짜가 언젠지 알려주세요
4	마지막 날짜가 언제인가요 영화 포토티켓 뽑을 수 있는 기한 중에서
4	영화 포토티켓 인화할 수 있는 날짜 중에서 마지막 날짜는 언제입니까
4	영화 포토티켓 뽑을 수 있는 기한 중 마지막 날이 언제인지 알아봐주세요
4	영화 포토티켓 뽑을 수 있는 마지막 날짜가 언제야
4	영화 포토티켓 뽑을 수 있는 마지막 날짜 언젠지 좀 알려줘
4	마지막 날짜가 언제더라 영화 포토티켓 뽑을 수 있는 거
4	저기 그 영화 포토티켓 인화할 수 있는 마지막 날이 언제지
4	너 영화 포토티켓 뽑을 수 있는 마지막 날 언젠지 좀 알아봐라
4	아이유 리메이크 앨범에 수록된 곡은 무엇이 있나요
4	어떤 곡들이 아이유 리메이크 앨범에 수록되어있죠
4	아이유 리메이크 앨범에 어떤 노래들이 수록되어있는지 궁금합니다
4	어떤 노래들이 있죠 아이유 리메이크 앨범에는
4	노래들 뭐가 있는지 좀 찾아봐주세요 아이유 리메이크 앨범에는
4	아이유 리메이크 앨범에 수록된 곡 뭐가 있어
4	어떤 곡들이 아이유 리메이크 앨범에 수록돼 있더라
4	흠 아이유 리메이크 앨범에 어떤 노래들이 수록돼있는지 궁금하네
4	거기 어떤 노래들이 있지 아이유 리메이크 앨범에는
4	저기 노래들 뭐가 있는지 좀 찾아봐줄래 아이유 리메이크 앨범에
4	유투브 조회수가 가장 높은 블랙핑크 뮤직비디오는 무엇인가요
4	유투브에 올라온 블랙핑크 뮤직비디오 중에서 조회수가 가장 높은건 뭐죠
4	조회수 가장 높은 뮤직비디오 좀 찾아주세요 유투브에 올라온 블랙핑크 뮤직비디오 중에서
4	유투브 조회수가 가장 높은 블랙핑크 뮤직비디오 뭔지 좀 알아봐주실 수 있을까요
4	어떤 뮤직비디오인가요 유투브에서 가장 조회수 높은 블랙핑크 뮤직비디오는
4	유튜브 조회수가 가장 높은 블랙핑크 뮤직비디오 뭐냐
4	유튜브에 올라온 블랙핑크 뮤비 중 조회수가 가장 높은 게 뭐지
4	조회수 가장 높은 뮤비 좀 찾아주라 유튜브에 올라온 블랙핑크 뮤비 중에서
4	유튜브 조회수가 젤 높은 블랙핑크 뮤비 뭔지 좀 알아봐줄 수 있을까
4	어떤 뮤직비디오야 유튜브에서 가장 조회수 높은 블랙핑크 뮤직비디오
4	집밥백선생 닭볶음탕 레시피 무엇인가요
4	집밥백선생에 나온 닭볶음탕 레시피를 찾아주세요
4	닭볶음탕 레시피 좀 찾아봐주세요 집밥백선생에 나온거요
4	집밥백선생 닭볶음탕 조리법 어떤건지 불러와주세요
4	뭐였죠 집밥백선생에 나온 닭볶음탕 레시피가
4	야 집밥백선생 닭볶음탕 레시피 뭐지
4	집밥백선생에 나온 닭볶음탕 레시피 좀 찾아줘
4	닭볶음탕 레시피 좀 찾아봐주라 집밥백선생에 나온거
4	집밥백선생 닭볶음탕 조리법 좀 불러와
4	뭐였더라 집밥백선생에 나온 닭볶음탕 레시피
4	트와이스 멤버 중 외국인은 누구인가요
4	트와이스에서 외국인 멤버가 누구였죠
4	외국인 멤버 누구였죠 트와이스에서
4	트와이스 멤버 중에서 외국인 멤버 누군지 찾아주세요
4	트와이스 멤버 중에서 외국인 멤버를 좀 알려주시겠어요
4	야 트와이스 멤버 중에 외국인 누구야
4	그 트와이스에서 외국인 멤버가 누구였지
4	외국인 멤버 누구였더라 트와이스에서
4	아 그 트와이스 멤버 중에서 외국인 멤버 누군지 좀 찾아봐줘
4	자네 트와이스 멤버 중에서 외국인 멤버를 좀 알려주겠나
4	웹툰 중에서 메데이아가 주인공인 게 뭔가요
4	주인공 이름이 메데이아인 웹툰 뭔지 좀 알려주세요
4	웹툰 중에서 주인공 이름이 메데이아인 웹툰이 뭐였죠
4	웹툰 뭔지 좀 찾아주세요 주인공 이름이 메데이아였어요
4	주인공 이름이 메데이아인 웹툰 제목 혹시 어떤 건가요
4	웹툰 중에서 메데이아가 주인공인 거 이름이 뭐야
4	주인공이 메데이아인 웹툰 제목이 뭔지 좀 알려줄래
4	웹툰 중에서 주인공 이름이 메데이아인 거 이름이 뭐더라
4	야 웹툰 뭔지 좀 찾아줘 주인공 이름이 메데이아였어
4	주인공 이름이 메데이아인 웹툰 제목 뭐냐
4	비밀의 숲 시즌 원 투 둘 다 나오는 배우가 누구죠
4	어떤 배우가 비밀의 숲 시즌 원 투 모두에 나오나요
4	어떤 배우인지 알고싶어요 비밀의 숲 시즌 원 투에 모두 나오는 사람이요
4	비밀의 숲 모든 시즌에 나온 배우가 누구인지 알고싶습니다
4	비밀의 숲 시즌 원 투 모두에 나온 배우를 좀 찾아봐주세요
4	비밀의 숲 시즌 원 투 둘 다 나오는 배우 누구지
4	흠 어떤 배우가 비밀의 숲 시즌 원 투에 다 나오더라
4	어떤 배우인지 알고싶어 비밀의 숲 시즌 원 투에 다 나오는 사람
4	비밀의 숲 모든 시즌에 나온 배우 누군지 좀 알고싶다
4	비밀의 숲 시즌 원이랑 투 둘 다 나온 배우를 좀 찾아봐주라
4	방탄소년단 막내 이름이 뭐죠
4	방탄소년단 멤버 중 막내 이름이 뭔가요
4	막내 이름 좀 찾아봐주세요 방탄 소년단 멤버 중에서
4	방탄소년단 막내 이름 뭐였는지 알아봐주실래요
4	방탄소년단 멤버 중에서 막내는 누구였는지 이름 좀 찾아주세요
4	방탄소년단 막내 이름이 뭐더라
4	아 그 방탄소년단 멤버 중 막내 이름 뭐지
4	막내 이름 좀 찾아봐줘 방탄 소년단 멤버 중에서
4	방탄소년단 막내 이름 뭐였는지 좀 알아볼래
4	너 방탄소년단 멤버 중에서 막내 누구였는지 이름 좀 찾아봐봐
4	치타 애인이 연출한 영화 제목이 뭐였죠
4	치타 애인이 연출한 영화요 제목이 뭐였나요
4	영화 제목이 뭐였나요 치타 애인이 연출한 영화
4	치타 애인이 연출한 영화는 제목이 어떻게 됩니까
4	치타 애인이 연출한 영화 제목을 좀 찾아봐주시겠습니까
4	치타 애인이 연출한 영화 제목이 뭐더라
4	그 치타 애인이 연출한 영화 제목이 뭐였지
4	너 혹시 영화 제목 뭐였는지 아니 치타 애인이 연출한 영화
4	치타 애인이 연출한 영화는 제목이 뭐냐
4	치타 애인이 연출한 영화 제목 좀 찾아봐줄래
4	유재석이 출연하는 프로그램은 무엇이 있나요
4	어떤 프로그램에 유재석이 출연합니까
4	유재석은 어떤 프로그램에 출연하는지 궁금합니다
4	어떤 프로그램인지 좀 찾아봐주세요 유재석이 출연하던데
4	그거 좀 알려주세요 유재석이 출연하는 프로그램 이름이요
4	유재석이 출연하는 프로그램 뭐있어
4	어떤 프로에 유재석이 나오지
4	유재석이 어떤 프로들에 나오는지 궁금하다
4	어떤 프론가 좀 찾아봐 유재석이 출연하던데
4	저기 그거 좀 알려줘 유재석이 출연하는 프로그램 이름
4	한화가 가장 높은 득점을 기록한 야구경기는 언제입니까
4	어느 경기에서 한화가 가장 높은 득점을 기록하였나요
4	한화가 가장 높은 득점을 기록한 야구경기가 언제인지 알고 싶어요
4	어느 경기였죠 한화가 가장 높은 득점을 기록한 경기가
4	한화가 가장 높은 점수 낸 경기가 어느 경기였는지 혹시 알아봐주실 수 있을까요
4	한화가 가장 높은 득점을 기록한 야구경기가 언제야
4	어느 경기에서 한화가 가장 높은 득점을 기록했니
4	야 한화가 가장 높은 득점을 기록한 야구경기 언젠지 좀 알고싶어
4	어느 경기였더라 한화가 가장 높은 득점을 기록한 게
4	한화가 가장 높은 점수 낸 경기가 어느 경기인지 혹시 알아봐줄 수 있을까
4	더킹 영원의 군주 쓰신 작가님 전작은 무엇인가요
4	더킹 영원의 군주 쓰신 작가님은 어떤 드라마 전작으로 쓰셨나요
4	작품 이름이 무엇입니까 더킹 영원의 군주 쓰신 작가님이 전에 쓰신 게
4	더킹 영원의 군주 작가님 이전에 어떤 드라마 쓰셨나요
4	드라마 이름이 뭐였죠 이번에 더킹 영원의 군주 작가님 전작이요
4	더킹 영원의 군주 쓰신 작가님 전작이 뭐지
4	더킹 영원의 군주 쓰신 작가님은 전작으로 무슨 드라마 쓰셨냐
4	작품 이름이 뭐니 더킹 영원의 군주 쓰신 작가님이 전에 쓰신 드라마 말이야
4	야 혹시 더킹 영원의 군주 작가님 이전에는 무슨 드라마 썼는지 아니
4	드라마 이름이 뭐였더라 이번에 더킹 영원의 군주 작가님 전작말이야
4	이번주 새로 출시된 모바일 게임이 무엇인가요
4	새로 출시된 것들 중에서 이번주에 출시된 모바일 게임 뭐가 있나요
4	이번주에 출시된 모바일 게임 뭐가 있는지 궁금하네요
4	모바일 게임 좀 찾아주세요 이번 주에 새로 출시된다고 했어요
4	이번주에 새로 출시한다는 모바일게임 이름이 뭐였죠
4	이번주 새로 출시된 모바일 게임 이름이 뭐야
4	야 새로 출시된 것들 중에서 이번주에 출시된 거 뭐가 있냐
4	음 이번주에 출시된 모바일 게임 뭐가 있는지 궁금하네
4	모바일 게임 좀 찾아줘 이번 주에 새로 출시된다고 했어
4	이번주에 새로 출시한다는 모바일게임 이름 뭐였지
4	작년 개봉한 영화 중 실화를 바탕으로 하는 영화 제목이 뭔가요
4	작년 개봉한 영화 중에서 실화 바탕으로 하는 영화 제목 뭔지 아세요
4	실화를 바탕으로 한 영화 중에서 작년 개봉한거 이름이 뭐였죠
4	실화를 기반으로 한 영화 중에서 작년 개봉작 이름이 뭐였는지 기억하시나요
4	이름 좀 찾아봐 주세요 작년에 개봉한 것 중에서 실화를 바탕으로 하는 영화였는데
4	작년에 개봉한 영화 중에 실화를 바탕으로 하는 건 제목이 뭐지
4	혹시 작년 개봉한 영화 중에서 실화 바탕인 영화 제목 뭔지 알고있니
4	그 실화를 바탕으로 한 영화 중에서 작년 개봉한 거 이름이 뭐더라
4	야 너 실화 기반 영화 중에서 작년 개봉작 이름이 뭐였는지 기억하냐
4	이름 좀 찾아봐줄 수 있을까 작년에 개봉한 것 중에서 실화 바탕 영화
4	케이티 통신사 할인 되는 영화관이 어디죠
4	케이티 통신사 할인 가능한 영화관 어디인지 알려주세요
4	영화관 위치 어디인지 알려주세요 케이티 통신사 할인 되는 곳으로요
4	케이티 통신사 할인 받을 수 있는 영화관은 어디어디가 있나요
4	케이티 통신사 할인 되는 영화관 위치를 좀 알려주세요
4	야 케이티 통신사 할인 되는 영화관 어디냐
4	케이티 통신사 할인 되는 영화관 어딘지 좀 알려줘
4	영화관 위치 좀 알려줄래 케이티 통신사 할인 되는 곳으로
4	흠 케이티 통신사 할인 받을 수 있는 영화관 어디어디 있지
4	케이티 통신사 할인 되는 영화관 위치 좀 알려주라
4	샤롯데시어터는 오페라글라스 대여비용이 얼마인가요
4	샤롯데시어터는 얼마죠 오페라글라스 대여 비용이
4	샤롯데시어터 오페라글라스 대여 비용 얼만지 궁금합니다
4	샤롯데시어터는 얼마를 내면 오페라글라스를 대여할 수 있습니까
4	오페라글라스는 샤롯데시어터에서 얼마 내면 대여할 수 있을까요
4	샤롯데시어터는 오페라글라스 대여비용 얼마야
4	샤롯데시어터는 얼마니 오페라 글라스 대여 비용
4	흠 샤롯데시어터 오페라글라스 대여 비용 얼만지 좀 궁금해
4	샤롯데시어터는 얼마를 내면 오페라글라스를 대여할 수 있을까
4	샤롯데시어터 오페라글라스는 얼마 내면 대여할 수 있어
4	브이라이브에서 선공개된 웹드라마 어떤게 있나요
4	브이라이브에서 선공개된 웹드라마 뭔지 좀 알려주세요
4	웹드라마 뭔지 좀 찾아봐주세요 브이라이브에서 선공개된거였는데
4	웹드라마 중에서 브이라이브에서 선공개된 거 뭔지 좀 알려주실 수 있나요
4	브이라이브에서 선공개된 웹드라마 어떤건지 알고 싶어요
4	브이라이브에서 선공개된 웹드라마 어떤 게 있지
4	브이라이브에서 선공개된 웹드라마 뭔지 좀 알려주라
4	웹드라마 뭔지 좀 찾아봐봐 브이라이브에서 선공개된 거였는데
4	너 웹드라마 중에서 브이라이브에서 선공개된 거 뭔지 좀 알려줄 수 있니
4	브이라이브에서 선공개된 웹드라마 뭔지 좀 알고 싶네
4	오늘부터 운동뚱 업로드 되는 요일이 언제죠
4	오늘부터 운동뚱은 언제 업로드 되죠
4	오늘부터 운동뚱 언제 업로드 되는지 찾아봐주세요
4	언제언제인지 좀 알려주세요 오늘부터 운동뚱 업로드 되는 날짜요
4	저기 오늘부터 운동뚱 언제 업로드 되는지 혹시 아세요
4	오늘부터 운동뚱 업로드 되는 요일 언제야
4	오늘부터 운동뚱 언제 업로드되니
4	있잖아 오늘부터 운동뚱 언제 업로드 되는지 좀 찾아봐줘
4	야 언제언제인지 좀 알려줘봐 오늘부터 운동뚱 업로드 되는 날짜
4	오늘부터 운동뚱 언제 업로드 되는지 혹시 아냐
4	궁 쓰리디 언제 출시하나요
4	궁 쓰리디 출시일이 언제인가요
4	궁 쓰리디 출시 날짜가 몇월 며칠인가요
4	언제였죠 궁 쓰리디 출시일이
4	궁 쓰리디 출시일이 몇월 며칠인지 좀 알려주실수 있을까요
4	야 궁 쓰리디 언제 출시해
4	궁 쓰리디 출시일 언제지
4	저기 궁 쓰리디 출시 날짜 몇월 며칠이야
4	언제였더라 궁 쓰리디 출시일
4	저기 궁 쓰리디 출시일이 몇월 며칠인지 좀 알려줄 수 있을까
4	영탁이 출연한 드라마 이름 무엇인가요
4	영탁이 출연했던 드라마 이름 무엇입니까
